x,y,t,p,label,name
136,199,177.281,1,0,0
100,199,177.301,1,0,0
186,202,177.383,1,0,0
28,204,177.452,1,0,0
75,204,177.462,1,0,0
95,206,177.524,1,0,0
58,207,177.557,1,0,0
216,213,177.775,1,0,0
78,216,177.874,1,0,0
196,216,177.899,1,0,0
250,252,179.147,1,0,0
15,255,179.256,1,0,0
291,24,180.408,1,0,0
291,28,180.556,1,0,0
179,31,180.654,1,0,0
223,32,180.656,1,0,0
169,31,180.666,1,0,0
178,35,180.793,1,0,0
55,38,180.895,1,0,0
189,46,181.175,1,0,0
326,47,181.218,1,0,0
167,48,181.276,1,0,0
145,50,181.318,1,0,0
159,50,181.343,1,0,0
244,53,181.422,1,0,0
140,54,181.458,1,0,0
302,55,181.492,1,0,0
164,56,181.532,1,0,0
87,56,181.55,1,0,0
134,58,181.606,1,0,0
79,60,181.677,1,0,0
112,60,181.677,1,0,0
199,69,181.997,1,0,0
227,77,182.273,1,0,0
314,79,182.357,1,0,0
146,80,182.377,1,0,0
263,80,182.391,1,0,0
259,81,182.413,1,0,0
166,88,182.659,1,0,0
32,48,182.736,1,0,0
242,96,182.94,1,0,0
255,99,183.065,1,0,0
161,100,183.079,1,0,0
176,102,183.148,1,0,0
239,102,183.169,1,0,0
240,103,183.186,1,0,0
337,104,183.229,1,0,0
76,220,183.308,0,1,1
338,107,183.328,1,0,0
291,109,183.399,1,0,0
60,111,183.475,1,0,0
95,116,183.648,1,0,0
216,116,183.669,1,0,0
223,119,183.766,1,0,0
42,120,183.787,1,0,0
215,120,183.809,1,0,0
44,124,183.93,1,0,0
140,135,184.319,1,0,0
77,220,184.623,0,1,1
272,149,184.815,1,0,0
39,152,184.92,1,0,0
162,155,185.023,1,0,0
162,156,185.056,1,0,0
95,160,185.207,1,0,0
96,161,185.24,1,0,0
304,168,185.486,1,0,0
312,174,185.702,1,0,0
215,182,185.979,1,0,0
77,222,186.093,1,1,1
314,186,186.129,1,0,0
104,192,186.339,1,0,0
27,198,186.538,1,0,0
256,204,186.759,1,0,0
191,205,186.811,1,0,0
186,206,186.819,1,0,0
258,206,186.838,1,0,0
180,211,187.006,1,0,0
184,211,187.013,1,0,0
144,246,188.255,1,0,0
75,220,192.332,0,1,1
78,220,202.483,0,1,1
76,220,210.079,0,1,1
253,7,210.514,1,0,0
106,24,211.106,1,0,0
195,38,211.604,1,0,0
119,56,212.248,1,0,0
160,62,212.447,1,0,0
104,63,212.485,1,0,0
118,64,212.515,1,0,0
257,70,212.731,1,0,0
295,82,213.152,1,0,0
239,88,213.372,1,0,0
310,94,213.589,1,0,0
337,95,213.61,1,0,0
77,220,213.74,0,1,1
26,101,213.828,1,0,0
323,102,213.864,1,0,0
40,103,213.908,1,0,0
313,104,213.932,1,0,0
76,221,213.952,1,1,1
48,107,214.036,1,0,0
53,111,214.174,1,0,0
260,112,214.212,1,0,0
328,119,214.457,1,0,0
131,123,214.607,1,0,0
163,124,214.631,1,0,0
48,133,214.949,1,0,0
196,140,215.199,1,0,0
47,141,215.24,1,0,0
226,142,215.273,1,0,0
196,144,215.362,1,0,0
222,146,215.418,1,0,0
170,148,215.475,1,0,0
175,148,215.484,1,0,0
158,148,215.497,1,0,0
223,150,215.546,1,0,0
283,153,215.67,1,0,0
288,155,215.74,1,0,0
150,158,215.836,1,0,0
55,166,216.117,1,0,0
168,166,216.126,1,0,0
337,167,216.151,1,0,0
213,168,216.184,1,0,0
215,173,216.372,1,0,0
119,174,216.405,1,0,0
24,175,216.435,1,0,0
206,183,216.662,1,0,0
77,182,216.671,1,0,0
150,183,216.729,1,0,0
95,186,216.822,1,0,0
119,192,217.032,1,0,0
134,196,217.19,1,0,0
186,197,217.206,1,0,0
266,208,217.605,1,0,0
190,213,217.782,1,0,0
157,215,217.84,1,0,0
30,222,218.106,1,0,0
209,232,218.443,1,0,0
248,238,218.665,1,0,0
248,240,218.735,1,0,0
122,248,219.027,1,0,0
168,6,219.766,1,0,0
189,7,219.804,1,0,0
94,7,219.826,1,0,0
167,13,220.017,1,0,0
208,13,220.035,1,0,0
314,14,220.05,1,0,0
126,14,220.054,1,0,0
276,16,220.145,1,0,0
180,18,220.189,1,0,0
216,22,220.356,1,0,0
253,31,220.647,1,0,0
90,31,220.658,1,0,0
223,32,220.708,1,0,0
224,34,220.751,1,0,0
101,34,220.764,1,0,0
66,35,220.793,1,0,0
68,38,220.895,1,0,0
311,39,220.931,1,0,0
224,40,220.993,1,0,0
80,47,221.213,1,0,0
75,50,221.32,1,0,0
307,53,221.427,1,0,0
310,53,221.443,1,0,0
266,55,221.492,1,0,0
40,56,221.558,1,0,0
75,62,221.742,1,0,0
272,69,221.988,1,0,0
198,69,221.996,1,0,0
191,70,222.028,1,0,0
88,74,222.19,1,0,0
295,75,222.217,1,0,0
216,77,222.269,1,0,0
179,77,222.285,1,0,0
32,79,222.339,1,0,0
319,80,222.378,1,0,0
79,80,222.385,1,0,0
76,83,222.49,1,0,0
143,85,222.559,1,0,0
83,86,222.593,1,0,0
236,93,222.834,1,0,0
72,94,222.871,1,0,0
305,95,222.932,1,0,0
71,96,222.951,1,0,0
297,100,223.085,1,0,0
55,101,223.121,1,0,0
298,104,223.222,1,0,0
243,109,223.411,1,0,0
295,114,223.573,1,0,0
281,114,223.582,1,0,0
263,118,223.741,1,0,0
284,119,223.753,1,0,0
338,129,224.109,1,0,0
314,134,224.295,1,0,0
192,139,224.46,1,0,0
198,140,224.504,1,0,0
9,143,224.601,1,0,0
108,146,224.708,1,0,0
128,159,225.161,1,0,0
276,175,225.725,1,0,0
240,188,226.201,1,0,0
78,221,226.205,1,1,1
215,190,226.257,1,0,0
153,197,226.525,1,0,0
231,198,226.537,1,0,0
242,198,226.565,1,0,0
160,199,226.593,1,0,0
64,203,226.734,1,0,0
112,204,226.773,1,0,0
227,205,226.783,1,0,0
117,205,226.787,1,0,0
120,206,226.822,1,0,0
78,220,226.94,0,1,1
76,219,226.961,0,1,1
311,210,226.971,1,0,0
216,212,227.037,1,0,0
95,213,227.071,1,0,0
88,215,227.137,1,0,0
104,216,227.173,1,0,0
216,216,227.188,1,0,0
111,219,227.278,1,0,0
104,220,227.312,1,0,0
41,231,227.702,1,0,0
42,232,227.744,1,0,0
76,220,227.937,0,1,1
200,237,227.943,1,0,0
79,220,229.422,0,1,1
77,220,229.739,0,1,1
76,221,230.408,1,1,1
77,219,234.131,0,1,1
304,105,239.412,1,0,0
233,2,250.327,1,0,0
182,5,250.438,1,0,0
142,7,250.517,1,0,0
36,8,250.542,1,0,0
152,12,250.706,1,0,0
66,14,250.758,1,0,0
215,14,250.777,1,0,0
149,15,250.784,1,0,0
223,16,250.818,1,0,0
217,16,250.84,1,0,0
267,20,250.96,1,0,0
153,20,250.974,1,0,0
272,21,251.006,1,0,0
252,23,251.075,1,0,0
278,23,251.075,1,0,0
276,25,251.147,1,0,0
165,28,251.25,1,0,0
339,29,251.278,1,0,0
337,31,251.35,1,0,0
263,37,251.589,1,0,0
170,38,251.598,1,0,0
216,38,251.608,1,0,0
284,39,251.63,1,0,0
173,39,251.644,1,0,0
162,40,251.674,1,0,0
304,43,251.78,1,0,0
72,46,251.894,1,0,0
163,47,251.915,1,0,0
236,47,251.926,1,0,0
216,48,251.955,1,0,0
150,54,252.179,1,0,0
288,54,252.179,1,0,0
34,55,252.194,1,0,0
264,55,252.2,1,0,0
181,55,252.217,1,0,0
120,56,252.24,1,0,0
199,57,252.27,1,0,0
126,57,252.282,1,0,0
124,63,252.485,1,0,0
126,64,252.522,1,0,0
91,68,252.677,1,0,0
49,69,252.699,1,0,0
54,70,252.735,1,0,0
187,71,252.775,1,0,0
77,220,252.814,1,1,1
188,72,252.817,1,0,0
287,73,252.857,1,0,0
75,219,252.866,0,1,1
89,88,253.373,1,0,0
44,95,253.616,1,0,0
76,219,253.799,0,1,1
49,100,253.808,1,0,0
102,101,253.82,1,0,0
267,119,254.468,1,0,0
204,80,254.532,1,0,0
50,128,254.774,1,0,0
81,128,254.794,1,0,0
120,130,254.857,1,0,0
317,139,255.159,1,0,0
91,139,255.179,1,0,0
291,143,255.309,1,0,0
239,149,255.516,1,0,0
128,150,255.546,1,0,0
261,150,255.56,1,0,0
145,151,255.58,1,0,0
174,159,255.884,1,0,0
299,159,255.885,1,0,0
341,160,255.907,1,0,0
139,163,256.015,1,0,0
77,165,256.075,1,0,0
75,165,256.086,1,0,0
231,167,256.155,1,0,0
112,173,256.354,1,0,0
216,173,256.374,1,0,0
217,174,256.397,1,0,0
208,175,256.437,1,0,0
24,180,256.624,1,0,0
308,182,256.677,1,0,0
193,186,256.828,1,0,0
133,187,256.864,1,0,0
74,191,257.001,1,0,0
224,191,257.011,1,0,0
200,196,257.174,1,0,0
205,198,257.246,1,0,0
200,199,257.273,1,0,0
47,199,257.281,1,0,0
46,200,257.316,1,0,0
41,202,257.381,1,0,0
41,205,257.49,1,0,0
88,205,257.507,1,0,0
132,211,257.718,1,0,0
135,215,257.849,1,0,0
188,216,257.88,1,0,0
51,251,259.129,1,0,0
87,4,259.703,1,0,0
38,4,259.721,1,0,0
204,5,259.74,1,0,0
85,5,259.759,1,0,0
209,8,259.849,1,0,0
228,10,259.934,1,0,0
32,19,260.253,1,0,0
303,25,260.438,1,0,0
189,30,260.617,1,0,0
215,30,260.638,1,0,0
223,32,260.681,1,0,0
93,32,260.705,1,0,0
329,35,260.785,1,0,0
187,37,260.883,1,0,0
93,38,260.905,1,0,0
336,44,261.135,1,0,0
338,45,261.141,1,0,0
230,47,261.219,1,0,0
24,52,261.325,1,0,0
72,51,261.376,1,0,0
148,52,261.385,1,0,0
173,52,261.403,1,0,0
16,54,261.457,1,0,0
80,54,261.474,1,0,0
19,54,261.483,1,0,0
151,55,261.517,1,0,0
32,56,261.528,1,0,0
144,58,261.603,1,0,0
78,219,261.677,0,1,1
167,61,261.724,1,0,0
271,62,261.744,1,0,0
88,64,261.819,1,0,0
309,66,261.884,1,0,0
331,68,261.954,1,0,0
134,69,262.016,1,0,0
168,70,262.049,1,0,0
270,71,262.064,1,0,0
333,72,262.104,1,0,0
38,72,262.105,1,0,0
172,74,262.169,1,0,0
252,77,262.277,1,0,0
185,78,262.305,1,0,0
42,78,262.321,1,0,0
209,79,262.339,1,0,0
168,84,262.513,1,0,0
119,85,262.55,1,0,0
12,86,262.587,1,0,0
17,86,262.594,1,0,0
66,86,262.598,1,0,0
100,87,262.631,1,0,0
147,87,262.638,1,0,0
342,88,262.67,1,0,0
257,91,262.763,1,0,0
187,91,262.763,1,0,0
69,92,262.818,1,0,0
337,93,262.855,1,0,0
304,94,262.894,1,0,0
66,96,262.937,1,0,0
109,96,262.96,1,0,0
92,99,263.054,1,0,0
238,100,263.097,1,0,0
77,220,263.109,1,1,1
190,101,263.112,1,0,0
186,102,263.163,1,0,0
67,104,263.226,1,0,0
73,106,263.289,1,0,0
68,108,263.37,1,0,0
203,110,263.438,1,0,0
170,111,263.474,1,0,0
291,115,263.617,1,0,0
215,118,263.743,1,0,0
155,119,263.752,1,0,0
152,119,263.774,1,0,0
114,127,264.05,1,0,0
287,128,264.07,1,0,0
296,130,264.138,1,0,0
132,131,264.178,1,0,0
281,132,264.238,1,0,0
56,133,264.261,1,0,0
312,135,264.326,1,0,0
134,135,264.327,1,0,0
292,147,264.746,1,0,0
293,148,264.773,1,0,0
178,148,264.786,1,0,0
183,155,265.032,1,0,0
192,156,265.058,1,0,0
318,159,265.161,1,0,0
253,160,265.206,1,0,0
251,164,265.336,1,0,0
254,164,265.351,1,0,0
143,165,265.386,1,0,0
110,166,265.413,1,0,0
23,171,265.611,1,0,0
263,176,265.762,1,0,0
260,178,265.836,1,0,0
176,183,266.011,1,0,0
284,189,266.226,1,0,0
59,195,266.435,1,0,0
311,196,266.478,1,0,0
124,198,266.558,1,0,0
58,199,266.578,1,0,0
218,200,266.631,1,0,0
69,206,266.822,1,0,0
68,206,266.847,1,0,0
224,207,266.861,1,0,0
220,208,266.891,1,0,0
182,208,266.917,1,0,0
64,210,266.981,1,0,0
66,213,267.07,1,0,0
232,221,267.376,1,0,0
180,228,267.595,1,0,0
142,238,267.965,1,0,0
118,240,268.018,1,0,0
263,245,268.202,1,0,0
253,248,268.326,1,0,0
262,254,268.517,1,0,0
51,254,268.528,1,0,0
77,220,275.927,1,1,1
78,220,276.418,1,1,1
76,220,276.994,1,1,1
76,219,278.487,0,1,1
75,220,279.157,1,1,1
78,219,289.933,0,1,1
79,221,290.276,1,1,1
79,220,290.277,1,1,1
228,5,290.441,1,0,0
225,8,290.543,1,0,0
231,9,290.582,1,0,0
79,219,290.839,0,1,1
220,29,291.275,1,0,0
169,30,291.311,1,0,0
311,32,291.395,1,0,0
64,48,291.958,1,0,0
66,55,292.198,1,0,0
305,63,292.505,1,0,0
134,79,293.066,1,0,0
222,83,293.189,1,0,0
151,90,293.438,1,0,0
32,48,293.559,1,0,0
164,103,293.896,1,0,0
254,104,293.923,1,0,0
255,107,294.056,1,0,0
222,108,294.073,1,0,0
218,109,294.111,1,0,0
72,111,294.197,1,0,0
280,112,294.211,1,0,0
311,114,294.279,1,0,0
224,114,294.287,1,0,0
266,121,294.538,1,0,0
296,133,294.953,1,0,0
75,218,294.981,0,1,1
250,135,295.013,1,0,0
55,136,295.055,1,0,0
54,139,295.172,1,0,0
167,146,295.404,1,0,0
112,155,295.726,1,0,0
299,155,295.736,1,0,0
273,159,295.865,1,0,0
183,162,295.972,1,0,0
254,172,296.322,1,0,0
71,175,296.433,1,0,0
113,180,296.631,1,0,0
35,197,297.208,1,0,0
202,199,297.281,1,0,0
146,207,297.559,1,0,0
272,215,297.845,1,0,0
142,220,298.023,1,0,0
211,4,299.722,1,0,0
319,5,299.744,1,0,0
64,7,299.814,1,0,0
68,8,299.844,1,0,0
48,8,299.857,1,0,0
50,12,299.976,1,0,0
149,12,299.982,1,0,0
103,14,300.047,1,0,0
291,16,300.127,1,0,0
293,19,300.247,1,0,0
208,20,300.26,1,0,0
144,20,300.286,1,0,0
267,22,300.333,1,0,0
287,22,300.341,1,0,0
287,23,300.385,1,0,0
232,24,300.401,1,0,0
240,25,300.442,1,0,0
32,26,300.485,1,0,0
305,29,300.577,1,0,0
239,30,300.612,1,0,0
335,31,300.651,1,0,0
183,31,300.66,1,0,0
310,32,300.694,1,0,0
323,35,300.794,1,0,0
133,37,300.87,1,0,0
134,38,300.891,1,0,0
130,38,300.896,1,0,0
38,38,300.917,1,0,0
319,39,300.927,1,0,0
234,39,300.953,1,0,0
260,39,300.953,1,0,0
155,40,300.963,1,0,0
72,44,301.118,1,0,0
62,45,301.156,1,0,0
215,46,301.181,1,0,0
339,46,301.19,1,0,0
256,47,301.212,1,0,0
74,47,301.222,1,0,0
38,50,301.332,1,0,0
18,53,301.426,1,0,0
188,58,301.598,1,0,0
185,58,301.607,1,0,0
169,59,301.653,1,0,0
64,66,301.909,1,0,0
62,67,301.914,1,0,0
98,67,301.921,1,0,0
252,67,301.928,1,0,0
192,68,301.957,1,0,0
340,68,301.969,1,0,0
304,69,301.997,1,0,0
308,71,302.054,1,0,0
63,72,302.121,1,0,0
180,74,302.173,1,0,0
338,75,302.202,1,0,0
135,76,302.244,1,0,0
175,77,302.274,1,0,0
176,77,302.293,1,0,0
111,84,302.515,1,0,0
105,84,302.539,1,0,0
256,85,302.563,1,0,0
101,86,302.585,1,0,0
254,87,302.637,1,0,0
215,91,302.764,1,0,0
282,99,303.049,1,0,0
125,99,303.058,1,0,0
282,101,303.121,1,0,0
106,103,303.191,1,0,0
276,104,303.239,1,0,0
208,106,303.3,1,0,0
156,106,303.312,1,0,0
273,107,303.35,1,0,0
176,108,303.363,1,0,0
142,109,303.406,1,0,0
85,111,303.467,1,0,0
80,115,303.614,1,0,0
198,118,303.724,1,0,0
173,118,303.738,1,0,0
234,119,303.769,1,0,0
76,120,303.791,1,0,0
263,122,303.882,1,0,0
262,124,303.924,1,0,0
91,124,303.941,1,0,0
215,127,304.049,1,0,0
110,131,304.175,1,0,0
64,131,304.185,1,0,0
166,132,304.219,1,0,0
84,133,304.254,1,0,0
78,134,304.28,1,0,0
265,134,304.304,1,0,0
168,140,304.493,1,0,0
179,143,304.604,1,0,0
48,144,304.657,1,0,0
160,146,304.722,1,0,0
301,146,304.731,1,0,0
276,149,304.82,1,0,0
80,152,304.913,1,0,0
279,152,304.926,1,0,0
274,154,305.005,1,0,0
61,157,305.104,1,0,0
159,158,305.126,1,0,0
210,158,305.132,1,0,0
216,158,305.153,1,0,0
214,159,305.164,1,0,0
193,162,305.275,1,0,0
105,165,305.373,1,0,0
30,165,305.385,1,0,0
131,165,305.402,1,0,0
31,166,305.408,1,0,0
90,168,305.487,1,0,0
109,168,305.509,1,0,0
295,173,305.656,1,0,0
107,175,305.731,1,0,0
103,176,305.762,1,0,0
102,178,305.836,1,0,0
98,179,305.867,1,0,0
104,180,305.913,1,0,0
343,182,305.983,1,0,0
193,182,306.001,1,0,0
100,187,306.151,1,0,0
59,188,306.185,1,0,0
299,192,306.324,1,0,0
301,196,306.477,1,0,0
72,206,306.831,1,0,0
228,207,306.86,1,0,0
264,208,306.889,1,0,0
120,218,307.259,1,0,0
134,227,307.589,1,0,0
118,234,307.819,1,0,0
77,218,311.651,0,1,1
76,220,311.917,1,1,1
80,218,329.807,0,1,1
68,6,330.473,1,0,0
221,14,330.759,1,0,0
133,23,331.071,1,0,0
169,26,331.175,1,0,0
337,42,331.741,1,0,0
151,48,331.956,1,0,0
24,51,332.059,1,0,0
219,55,332.198,1,0,0
144,55,332.208,1,0,0
135,60,332.379,1,0,0
190,62,332.456,1,0,0
189,63,332.481,1,0,0
312,77,332.979,1,0,0
63,79,333.063,1,0,0
61,80,333.079,1,0,0
312,80,333.079,1,0,0
244,83,333.194,1,0,0
135,86,333.288,1,0,0
64,86,333.301,1,0,0
248,94,333.598,1,0,0
120,95,333.632,1,0,0
119,95,333.632,1,0,0
56,101,333.824,1,0,0
279,106,333.994,1,0,0
68,115,334.332,1,0,0
65,116,334.356,1,0,0
77,219,335.099,1,1,1
76,218,335.366,0,1,1
128,145,335.384,1,0,0
45,152,335.613,1,0,0
264,155,335.739,1,0,0
75,218,335.798,0,1,1
187,167,336.157,1,0,0
260,168,336.187,1,0,0
264,184,336.751,1,0,0
189,186,336.812,1,0,0
144,196,337.169,1,0,0
98,200,337.312,1,0,0
111,216,337.903,1,0,0
192,222,338.084,1,0,0
160,224,338.166,1,0,0
98,247,338.967,1,0,0
78,219,339.429,1,1,1
304,6,339.769,1,0,0
310,7,339.805,1,0,0
249,8,339.857,1,0,0
71,10,339.918,1,0,0
244,10,339.935,1,0,0
242,12,339.976,1,0,0
120,13,340.013,1,0,0
115,13,340.02,1,0,0
127,15,340.081,1,0,0
202,15,340.087,1,0,0
191,15,340.095,1,0,0
271,16,340.138,1,0,0
181,22,340.334,1,0,0
163,23,340.364,1,0,0
293,24,340.396,1,0,0
162,24,340.411,1,0,0
213,27,340.505,1,0,0
332,27,340.526,1,0,0
164,28,340.543,1,0,0
223,32,340.683,1,0,0
90,40,340.967,1,0,0
248,40,340.989,1,0,0
24,52,341.384,1,0,0
159,53,341.431,1,0,0
136,54,341.462,1,0,0
279,59,341.635,1,0,0
116,70,342.04,1,0,0
317,77,342.271,1,0,0
267,84,342.525,1,0,0
268,85,342.555,1,0,0
175,86,342.611,1,0,0
157,88,342.668,1,0,0
32,48,342.703,1,0,0
76,94,342.882,1,0,0
151,50,343.051,1,0,0
236,99,343.056,1,0,0
235,103,343.198,1,0,0
253,108,343.371,1,0,0
71,110,343.432,1,0,0
63,110,343.442,1,0,0
149,112,343.507,1,0,0
239,118,343.724,1,0,0
50,119,343.758,1,0,0
112,125,343.967,1,0,0
105,127,344.033,1,0,0
113,128,344.079,1,0,0
228,131,344.195,1,0,0
48,134,344.282,1,0,0
126,134,344.296,1,0,0
39,136,344.351,1,0,0
199,136,344.36,1,0,0
282,141,344.532,1,0,0
160,143,344.615,1,0,0
247,144,344.644,1,0,0
244,147,344.743,1,0,0
324,149,344.82,1,0,0
192,150,344.849,1,0,0
157,151,344.877,1,0,0
156,151,344.886,1,0,0
280,156,345.085,1,0,0
214,157,345.1,1,0,0
279,158,345.155,1,0,0
220,163,345.303,1,0,0
220,167,345.448,1,0,0
51,167,345.448,1,0,0
175,168,345.477,1,0,0
181,168,345.505,1,0,0
174,172,345.623,1,0,0
176,175,345.725,1,0,0
108,179,345.877,1,0,0
338,182,345.97,1,0,0
280,182,345.978,1,0,0
95,184,346.042,1,0,0
238,184,346.058,1,0,0
94,185,346.082,1,0,0
243,188,346.193,1,0,0
314,188,346.203,1,0,0
158,195,346.437,1,0,0
125,198,346.543,1,0,0
258,198,346.551,1,0,0
180,200,346.614,1,0,0
264,200,346.633,1,0,0
67,202,346.702,1,0,0
177,207,346.88,1,0,0
181,208,346.905,1,0,0
206,209,346.926,1,0,0
181,214,347.107,1,0,0
87,214,347.127,1,0,0
153,215,347.133,1,0,0
160,215,347.141,1,0,0
200,224,347.45,1,0,0
75,219,352.689,1,1,1
77,218,353.132,0,1,1
78,218,355.018,0,1,1
78,219,359.425,1,1,1
311,14,370.752,1,0,0
247,16,370.818,1,0,0
133,18,370.896,1,0,0
239,21,370.993,1,0,0
232,21,371.01,1,0,0
247,24,371.108,1,0,0
75,218,371.524,0,1,1
149,38,371.599,1,0,0
184,42,371.738,1,0,0
76,217,372.049,0,1,1
311,55,372.198,1,0,0
12,56,372.238,1,0,0
216,59,372.333,1,0,0
261,78,373.026,1,0,0
174,83,373.192,1,0,0
75,217,373.258,0,1,1
74,85,373.281,1,0,0
119,88,373.363,1,0,0
115,91,373.471,1,0,0
167,101,373.824,1,0,0
296,107,374.039,1,0,0
301,111,374.184,1,0,0
264,112,374.22,1,0,0
205,116,374.375,1,0,0
279,122,374.573,1,0,0
159,132,374.911,1,0,0
55,144,375.352,1,0,0
217,147,375.444,1,0,0
315,152,375.636,1,0,0
215,158,375.858,1,0,0
61,159,375.86,1,0,0
311,160,375.898,1,0,0
319,160,375.916,1,0,0
312,161,375.961,1,0,0
304,162,375.974,1,0,0
312,166,376.109,1,0,0
190,166,376.119,1,0,0
125,168,376.194,1,0,0
204,174,376.39,1,0,0
46,174,376.405,1,0,0
182,177,376.516,1,0,0
239,183,376.713,1,0,0
104,187,376.854,1,0,0
105,199,377.28,1,0,0
137,201,377.352,1,0,0
205,206,377.528,1,0,0
223,210,377.669,1,0,0
47,211,377.697,1,0,0
52,213,377.771,1,0,0
66,215,377.846,1,0,0
78,218,378.152,0,1,1
211,229,378.33,1,0,0
317,3,379.658,1,0,0
80,3,379.671,1,0,0
99,4,379.72,1,0,0
103,6,379.773,1,0,0
272,6,379.792,1,0,0
312,8,379.834,1,0,0
103,12,379.978,1,0,0
216,13,380.028,1,0,0
220,14,380.044,1,0,0
140,14,380.05,1,0,0
251,16,380.122,1,0,0
318,19,380.223,1,0,0
154,19,380.251,1,0,0
229,20,380.27,1,0,0
250,22,380.328,1,0,0
267,23,380.364,1,0,0
295,26,380.499,1,0,0
207,28,380.547,1,0,0
60,28,380.569,1,0,0
265,29,380.584,1,0,0
325,30,380.616,1,0,0
319,30,380.636,1,0,0
285,31,380.657,1,0,0
63,32,380.681,1,0,0
218,34,380.773,1,0,0
101,36,380.824,1,0,0
98,36,380.846,1,0,0
220,36,380.847,1,0,0
56,37,380.857,1,0,0
124,38,380.902,1,0,0
221,39,380.927,1,0,0
300,39,380.941,1,0,0
196,40,380.989,1,0,0
173,43,381.088,1,0,0
81,44,381.128,1,0,0
39,47,381.217,1,0,0
122,48,381.255,1,0,0
331,54,381.469,1,0,0
119,55,381.495,1,0,0
24,55,381.507,1,0,0
171,56,381.544,1,0,0
175,57,381.57,1,0,0
19,58,381.615,1,0,0
24,61,381.711,1,0,0
80,62,381.74,1,0,0
127,63,381.779,1,0,0
157,70,382.035,1,0,0
157,72,382.092,1,0,0
232,72,382.119,1,0,0
158,74,382.168,1,0,0
239,79,382.341,1,0,0
167,83,382.507,1,0,0
181,84,382.516,1,0,0
319,84,382.523,1,0,0
122,84,382.531,1,0,0
165,85,382.562,1,0,0
174,86,382.592,1,0,0
344,95,382.902,1,0,0
207,95,382.932,1,0,0
250,99,383.045,1,0,0
252,99,383.067,1,0,0
272,102,383.152,1,0,0
32,48,383.392,1,0,0
114,109,383.404,1,0,0
90,113,383.541,1,0,0
298,133,384.249,1,0,0
48,135,384.336,1,0,0
76,218,384.524,0,1,1
340,141,384.535,1,0,0
303,142,384.574,1,0,0
263,143,384.619,1,0,0
296,144,384.64,1,0,0
206,148,384.781,1,0,0
213,148,384.799,1,0,0
258,151,384.883,1,0,0
326,152,384.915,1,0,0
272,152,384.921,1,0,0
262,152,384.933,1,0,0
302,156,385.054,1,0,0
79,218,385.082,0,1,1
145,157,385.098,1,0,0
296,158,385.131,1,0,0
116,160,385.203,1,0,0
148,160,385.223,1,0,0
129,163,385.306,1,0,0
119,163,385.314,1,0,0
333,167,385.466,1,0,0
217,172,385.632,1,0,0
202,173,385.662,1,0,0
246,174,385.691,1,0,0
118,180,385.922,1,0,0
298,181,385.966,1,0,0
207,182,385.981,1,0,0
139,183,386.008,1,0,0
164,184,386.042,1,0,0
146,184,386.056,1,0,0
241,188,386.213,1,0,0
142,189,386.219,1,0,0
180,189,386.238,1,0,0
146,190,386.284,1,0,0
44,191,386.295,1,0,0
219,192,386.327,1,0,0
287,194,386.416,1,0,0
90,198,386.543,1,0,0
137,206,386.819,1,0,0
80,219,387.3,1,1,1
176,231,387.704,1,0,0
193,240,388.023,1,0,0
196,241,388.076,1,0,0
2,252,388.44,1,0,0
2,254,388.524,1,0,0
78,217,405.717,0,1,1
77,218,409.937,1,1,1
237,8,410.55,1,0,0
206,13,410.74,1,0,0
184,19,410.927,1,0,0
281,32,411.399,1,0,0
202,44,411.828,1,0,0
282,45,411.852,1,0,0
129,46,411.89,1,0,0
127,48,411.955,1,0,0
165,58,412.316,1,0,0
161,59,412.345,1,0,0
162,64,412.517,1,0,0
338,79,413.043,1,0,0
55,80,413.093,1,0,0
333,98,413.713,1,0,0
328,99,413.752,1,0,0
329,103,413.889,1,0,0
256,110,414.15,1,0,0
257,111,414.175,1,0,0
278,113,414.244,1,0,0
241,116,414.35,1,0,0
275,116,414.377,1,0,0
136,118,414.414,1,0,0
260,120,414.51,1,0,0
143,124,414.636,1,0,0
143,131,414.885,1,0,0
328,134,414.989,1,0,0
111,139,415.178,1,0,0
75,141,415.234,1,0,0
142,151,415.591,1,0,0
315,159,415.861,1,0,0
152,160,415.907,1,0,0
145,161,415.961,1,0,0
127,164,416.044,1,0,0
251,180,416.61,1,0,0
40,190,416.96,1,0,0
46,192,417.032,1,0,0
48,194,417.098,1,0,0
156,199,417.28,1,0,0
53,200,417.311,1,0,0
337,202,417.384,1,0,0
26,208,417.593,1,0,0
140,215,417.839,1,0,0
154,215,417.866,1,0,0
256,230,418.377,1,0,0
266,239,418.684,1,0,0
240,4,419.7,1,0,0
166,4,419.721,1,0,0
233,5,419.734,1,0,0
62,9,419.872,1,0,0
69,14,420.055,1,0,0
212,23,420.38,1,0,0
177,27,420.523,1,0,0
290,28,420.544,1,0,0
128,29,420.582,1,0,0
223,32,420.68,1,0,0
51,32,420.686,1,0,0
192,36,420.837,1,0,0
106,38,420.892,1,0,0
268,39,420.948,1,0,0
199,40,420.97,1,0,0
152,44,421.118,1,0,0
175,47,421.212,1,0,0
96,47,421.224,1,0,0
103,48,421.246,1,0,0
30,48,421.263,1,0,0
98,51,421.353,1,0,0
24,52,421.385,1,0,0
226,53,421.427,1,0,0
287,54,421.458,1,0,0
279,55,421.496,1,0,0
280,56,421.53,1,0,0
61,56,421.551,1,0,0
59,61,421.732,1,0,0
