col0,col1,col2
55,20,500
54,21,500
151,23,500
171,23,500
293,24,500
150,24,500
186,24,500
256,31,500
223,32,500
160,33,500
210,33,500
165,34,500
325,35,500
25,37,500
69,38,500
165,39,500
246,40,500
210,40,500
287,43,501
242,45,501
36,47,501
172,48,501
209,48,501
170,49,501
24,52,501
137,52,501
205,52,501
185,54,501
212,54,501
215,54,501
28,55,501
237,55,501
36,56,501
168,61,501
100,61,501
57,61,501
247,62,501
202,62,501
177,62,501
246,64,501
203,64,501
323,64,501
322,65,501
200,71,502
119,77,502
180,78,502
262,79,502
267,80,502
55,84,502
38,85,502
265,85,502
58,87,502
88,87,502
335,92,502
82,93,502
109,94,502
115,94,502
106,95,502
333,96,502
268,101,503
53,102,503
197,103,503
169,104,503
273,109,503
57,111,503
182,112,503
329,118,503
56,127,504
3,128,504
136,132,504
142,132,504
179,133,504
116,135,504
214,135,504
46,141,504
72,144,504
168,152,504
170,158,505
112,158,505
86,158,505
189,174,505
30,180,505
31,180,505
230,189,506
8,196,506
95,197,506
316,198,506
13,199,506
284,205,506
279,206,506
248,207,506
201,208,506
132,210,506
92,211,507
35,213,507
51,215,507
130,216,507
336,217,507
76,219,507
210,219,507
72,219,507
144,220,507
134,221,507
191,226,507
240,228,507
78,238,507
344,254,508
76,217,517
77,216,529
224,4,530
61,8,530
176,8,530
271,10,530
80,23,531
117,23,531
293,30,531
139,31,531
297,36,531
161,39,531
287,47,531
152,53,532
197,54,532
62,55,532
93,56,532
228,57,532
132,64,532
75,69,532
74,70,532
130,71,532
326,72,532
242,78,532
112,76,532
130,80,533
32,85,533
103,86,533
182,87,533
239,87,533
301,91,533
197,91,533
263,94,533
303,102,533
105,104,533
268,104,533
269,109,534
147,115,534
160,116,534
210,117,534
214,119,534
273,126,534
51,127,534
47,135,535
210,136,535
39,140,535
32,141,535
263,147,535
191,150,535
185,151,535
204,158,535
252,160,535
203,164,536
185,165,536
200,174,536
207,176,536
46,186,536
293,191,537
261,192,537
216,192,537
318,197,537
160,199,537
261,205,537
187,206,537
261,208,537
77,217,537
76,217,537
80,218,537
77,218,537
76,216,538
128,224,538
111,6,539
79,6,539
77,7,539
239,11,539
44,11,539
46,13,540
344,14,540
345,14,540
42,14,540
112,17,540
214,20,540
55,22,540
61,22,540
282,23,540
295,23,540
305,24,540
308,26,540
332,30,540
48,32,540
267,32,540
296,35,540
181,38,540
178,38,540
215,38,540
213,40,540
208,42,541
168,47,541
218,48,541
76,48,541
224,51,541
207,54,541
53,54,541
50,56,541
78,56,541
200,56,541
49,58,541
341,64,541
343,70,542
57,72,542
58,73,542
324,75,542
38,80,542
223,32,542
104,96,542
87,100,543
106,100,543
32,48,543
56,105,543
227,112,543
228,116,543
227,116,543
238,128,544
72,131,544
105,135,544
216,135,544
157,151,544
216,160,545
226,163,545
219,166,545
341,171,545
270,173,545
219,176,545
224,181,545
222,183,546
311,184,546
304,188,546
248,188,546
275,191,546
240,194,546
186,194,546
240,195,546
199,196,546
301,200,546
296,200,546
246,204,546
86,212,547
53,213,547
108,216,547
187,217,547
104,219,547
220,220,547
117,230,547
152,232,547
232,235,547
224,235,547
234,236,547
67,240,548
89,248,548
79,216,555
291,109,555
323,16,570
199,19,570
231,21,571
32,24,571
195,24,571
198,32,571
193,37,571
342,47,571
215,53,572
61,53,572
135,61,572
93,64,572
144,69,572
51,69,572
92,88,573
272,93,573
271,94,573
336,96,573
87,96,573
81,99,573
44,99,573
162,106,573
120,109,574
116,111,574
159,117,574
43,120,574
41,120,574
72,128,574
76,217,574
286,135,575
160,135,575
297,137,575
119,140,575
79,217,575
258,142,575
77,217,575
200,151,575
45,152,575
214,158,575
239,166,576
80,167,576
55,175,576
196,180,576
173,180,576
293,185,576
30,198,577
183,224,577
211,205,577
252,206,577
238,208,577
192,210,577
192,211,577
240,213,577
234,215,577
245,216,577
45,224,578
184,225,578
186,230,578
261,248,579
200,224,579
119,4,579
121,4,579
39,6,579
207,8,579
47,8,579
48,9,579
201,11,579
171,13,580
45,15,580
217,16,580
170,16,580
55,16,580
251,20,580
167,20,580
218,23,580
207,24,580
58,26,580
93,29,580
93,30,580
133,32,580
87,34,580
104,34,580
197,37,580
179,38,580
249,39,580
209,40,580
211,40,580
231,45,581
253,45,581
211,46,581
301,47,581
82,50,581
66,53,581
227,55,581
72,55,581
312,59,581
232,61,581
56,62,581
49,62,581
233,63,581
181,66,581
127,67,581
177,68,581
21,70,582
311,71,582
193,71,582
128,72,582
312,75,582
74,75,582
69,78,582
15,82,582
345,82,582
344,83,582
52,86,582
104,88,582
59,95,582
194,96,582
214,102,583
281,102,583
89,106,583
266,107,583
207,111,583
136,112,583
138,115,583
82,115,583
178,117,583
84,120,583
219,123,583
80,123,583
136,128,584
343,144,584
269,157,585
317,157,585
330,158,585
224,159,585
225,160,585
135,164,585
131,165,585
38,168,585
205,170,585
273,173,585
272,175,585
241,180,585
245,181,585
207,186,586
192,188,586
303,189,586
208,190,586
196,191,586
267,192,586
60,193,586
224,194,586
264,196,586
166,200,586
176,206,586
307,206,586
246,209,586
135,212,587
284,213,587
129,213,587
280,214,587
143,214,587
107,214,587
104,215,587
234,217,587
271,218,587
78,221,587
22,223,587
120,223,587
249,230,587
161,232,587
163,237,587
77,215,608
121,7,610
201,15,610
289,24,611
97,24,611
168,29,611
118,34,611
240,35,611
242,37,611
330,43,611
333,44,611
209,47,611
31,50,612
310,52,612
119,53,612
31,54,612
312,55,612
329,56,612
214,58,612
265,60,612
128,61,612
122,62,612
179,62,612
193,63,612
313,69,612
110,70,612
257,71,612
104,72,612
328,73,612
259,75,612
155,77,612
96,79,613
205,82,613
199,83,613
93,85,613
298,92,613
298,95,613
175,101,613
183,102,613
144,102,613
185,103,613
145,104,613
194,106,614
125,107,614
150,108,614
308,110,614
188,110,614
68,112,614
210,112,614
164,121,614
80,122,614
64,123,614
66,123,614
163,123,614
50,124,614
46,127,614
290,128,614
206,132,614
176,135,615
190,139,615
339,142,615
164,142,615
217,143,615
166,144,615
185,144,615
304,144,615
280,148,615
184,150,615
61,152,615
127,158,615
56,159,615
194,160,615
183,163,616
267,164,616
177,164,616
248,173,616
263,183,616
40,189,616
311,192,617
189,198,617
188,199,617
297,200,617
159,203,617
320,203,617
228,205,617
225,208,617
72,211,617
249,216,617
48,218,617
51,220,618
41,223,618
21,228,618
40,7,619
219,7,619
257,8,619
42,8,619
278,11,619
47,12,619
224,13,620
225,14,620
42,15,620
269,18,620
271,21,620
296,22,620
187,22,620
37,23,620
39,24,620
32,31,620
97,31,620
250,32,620
254,33,620
195,33,620
252,34,620
195,35,620
250,36,620
153,38,620
268,38,620
247,39,620
172,40,620
130,40,620
167,40,620
149,41,621
170,42,621
48,45,621
24,47,621
286,48,621
55,48,621
286,50,621
216,52,621
26,53,621
176,54,621
278,54,621
177,55,621
173,56,621
335,59,621
206,59,621
189,60,621
199,62,621
299,62,621
30,62,621
335,63,621
297,63,621
153,63,621
198,64,621
87,64,621
161,69,621
123,70,622
84,71,622
217,72,622
133,72,622
80,72,622
282,72,622
133,74,622
102,77,622
81,78,622
191,78,622
82,79,622
176,79,622
289,86,622
199,88,622
159,90,622
192,92,622
159,93,622
92,94,622
127,95,622
191,95,622
190,96,622
285,97,622
241,102,623
240,102,623
191,104,623
149,109,623
73,109,623
167,111,623
64,112,623
309,112,623
305,114,623
204,80,623
212,117,623
92,120,623
89,120,623
283,122,623
45,134,624
140,134,624
256,135,624
279,140,624
275,143,624
343,150,624
36,152,624
165,156,625
266,157,625
303,158,625
131,163,625
92,167,625
55,170,625
87,182,625
208,182,625
271,184,626
253,184,626
104,186,626
253,188,626
110,189,626
261,190,626
269,190,626
168,195,626
258,202,626
144,203,626
110,204,626
111,204,626
106,208,626
88,214,627
208,231,627
263,232,627
79,215,643
135,31,651
255,43,651
234,47,651
207,50,652
76,52,652
170,53,652
47,53,652
112,56,652
176,60,652
157,61,652
192,63,652
117,64,652
95,71,652
44,77,652
167,78,653
35,78,653
249,79,653
164,80,653
159,80,653
270,83,653
336,83,653
182,84,653
54,86,653
76,87,653
26,88,653
182,88,653
51,89,653
110,89,653
136,91,653
73,91,653
32,93,653
272,94,653
50,94,653
321,95,653
345,100,653
125,101,653
324,102,653
92,103,653
254,103,653
121,104,653
122,105,653
239,108,654
343,108,654
127,109,654
239,109,654
39,3,654
106,111,654
279,112,654
239,112,654
307,114,654
91,115,654
88,116,654
252,117,654
158,117,654
254,118,654
271,118,654
277,119,654
52,120,654
58,120,654
48,122,654
52,123,654
45,124,654
338,125,654
301,126,654
166,127,654
304,127,654
208,127,654
255,128,654
39,128,654
39,131,654
316,139,655
337,140,655
224,143,655
120,150,655
311,156,655
232,163,656
166,167,656
320,174,656
90,174,656
91,175,656
236,182,656
24,187,656
274,188,656
28,189,656
220,197,657
218,198,657
180,199,657
187,200,657
286,203,657
72,206,657
90,207,657
194,208,657
8,208,657
199,209,657
194,212,657
178,213,657
116,214,657
272,215,657
311,215,657
52,216,657
47,217,657
79,217,657
133,218,657
126,221,658
264,222,658
214,223,658
258,229,658
86,229,658
141,230,658
79,232,658
108,232,658
104,234,658
220,234,658
149,235,658
309,236,658
151,236,658
160,237,658
242,237,658
77,238,658
309,239,658
167,239,658
160,240,658
165,241,658
29,243,658
255,247,658
215,252,659
208,254,659
127,255,659
126,255,659
152,7,659
188,1,659
136,2,659
156,2,659
160,4,659
173,5,659
241,5,659
287,6,659
241,6,659
206,7,659
190,7,659
317,7,659
316,8,659
140,12,659
36,13,660
260,13,660
275,14,660
73,14,660
69,15,660
317,15,660
280,15,660
209,15,660
319,16,660
98,16,660
320,18,660
280,19,660
317,19,660
338,19,660
290,21,660
291,22,660
341,24,660
205,24,660
293,24,660
65,24,660
340,25,660
204,26,660
135,28,660
135,29,660
206,30,660
137,30,660
217,31,660
335,32,660
219,32,660
333,35,660
120,36,660
247,37,660
225,38,660
63,40,660
282,41,661
204,42,661
264,43,661
56,44,661
87,48,661
281,61,661
314,63,661
75,68,661
42,71,662
145,75,662
170,76,662
143,79,662
126,80,662
176,80,662
179,85,662
285,86,662
198,88,662
53,92,662
342,96,662
29,98,663
160,98,663
249,99,663
161,99,663
165,100,663
251,102,663
254,104,663
161,104,663
344,104,663
251,105,663
252,107,663
252,108,663
147,109,663
143,109,663
241,109,663
228,109,663
144,110,663
252,110,663
200,111,663
192,111,663
333,112,663
95,112,663
310,113,663
56,114,663
159,114,663
261,114,663
276,116,663
93,116,663
179,117,663
332,118,663
181,119,663
183,119,663
203,119,663
264,120,663
268,120,663
151,122,663
149,123,663
269,124,663
321,124,663
295,127,664
257,128,664
188,128,664
246,128,664
242,129,664
190,131,664
193,132,664
246,132,664
266,133,664
327,134,664
320,135,664
16,135,664
335,136,664
66,136,664
247,136,664
10,136,664
111,136,664
159,138,664
336,138,664
248,141,664
210,142,664
160,142,664
65,143,664
248,143,664
341,148,664
264,148,664
340,149,664
38,151,664
328,159,665
114,159,665
48,164,665
179,165,665
188,167,665
194,183,666
220,187,666
223,190,666
199,207,666
251,208,666
45,212,667
144,213,667
147,215,667
287,216,667
205,7,690
152,22,691
284,32,691
162,48,691
172,53,692
335,61,692
33,61,692
140,63,692
147,71,692
264,75,692
268,77,692
118,78,693
128,79,693
39,86,693
85,98,693
87,102,693
289,118,694
160,124,694
131,128,694
301,143,695
132,143,695
298,145,695
56,148,695
129,150,695
287,151,695
283,159,695
184,162,695
186,166,696
154,167,696
135,172,696
134,174,696
182,176,696
276,178,696
177,178,696
181,179,696
40,180,696
140,184,696
46,186,696
140,187,696
143,187,696
140,188,696
93,190,696
141,191,696
159,193,697
303,197,697
66,197,697
135,198,697
282,200,697
223,203,697
78,204,697
267,205,697
195,205,697
209,206,697
190,207,697
303,210,697
90,210,697
203,213,697
204,213,697
203,214,697
146,219,697
183,224,698
129,225,698
239,228,698
137,245,698
246,3,699
62,14,700
116,16,700
126,23,700
314,25,700
191,27,700
215,27,700
311,28,700
188,31,700
48,31,700
143,36,700
223,36,700
223,37,700
257,37,700
150,38,700
168,38,700
171,40,700
32,43,701
276,44,701
82,45,701
102,47,701
287,48,701
280,48,701
313,51,701
179,52,701
195,53,701
179,54,701
186,54,701
195,55,701
185,56,701
189,56,701
300,57,701
270,58,701
130,59,701
189,59,701
128,60,701
185,60,701
343,61,701
88,63,701
129,64,701
134,68,701
130,68,701
276,70,702
268,72,702
211,74,702
220,79,702
27,80,702
32,48,702
27,82,702
316,82,702
183,82,702
186,83,702
183,84,702
116,88,702
316,88,702
103,88,702
277,91,702
271,92,702
113,93,702
279,93,702
152,93,702
143,93,702
253,95,702
267,95,702
271,96,702
220,99,703
191,101,703
176,102,703
45,102,703
114,102,703
35,103,703
316,104,703
256,104,703
320,106,703
295,109,703
260,111,703
54,111,703
318,112,703
313,112,703
320,112,703
311,114,703
207,116,703
151,116,703
323,118,703
145,119,703
222,120,703
264,122,703
204,80,704
94,127,704
131,136,704
76,215,704
61,139,704
52,141,704
152,144,704
308,171,705
177,180,705
127,184,706
127,187,706
184,188,706
124,188,706
123,189,706
129,191,706
173,192,706
133,192,706
160,196,706
170,197,706
62,198,706
158,200,706
34,202,706
296,210,706
238,212,707
236,212,707
77,213,707
148,214,707
208,214,707
192,215,707
79,216,707
264,218,707
75,219,707
80,222,707
75,222,707
75,223,707
301,223,707
74,224,707
82,224,707
160,226,707
128,227,707
124,230,707
242,232,707
176,232,707
256,237,707
170,239,707
196,254,708
75,215,709
15,144,722
97,8,730
184,12,730
64,15,730
238,18,730
231,19,730
227,19,730
261,23,731
262,37,731
135,43,731
127,45,731
175,59,732
148,62,732
112,64,732
118,65,732
105,66,732
328,77,732
328,80,733
71,94,733
272,96,733
72,96,733
273,97,733
157,103,733
312,104,733
226,110,734
85,110,734
134,113,734
40,127,734
302,134,735
134,140,735
95,143,735
130,154,735
222,158,735
315,159,735
340,159,735
326,160,735
319,161,735
166,162,735
131,172,736
204,174,736
341,174,736
61,191,736
40,191,736
265,198,737
289,198,737
174,203,737
176,205,737
191,205,737
159,206,737
207,210,737
239,214,737
56,217,737
54,219,737
233,223,738
151,224,738
112,231,738
247,238,738
236,4,739
72,7,739
333,8,739
333,12,739
75,13,740
77,14,740
246,15,740
73,15,740
263,15,740
199,15,740
152,16,740
151,16,740
144,19,740
145,20,740
158,20,740
250,21,740
81,22,740
56,22,740
159,23,740
132,24,740
245,24,740
194,24,740
325,24,740
155,28,740
142,28,740
159,28,740
289,28,740
231,29,740
322,30,740
51,32,740
296,34,740
267,35,740
67,35,740
280,36,740
268,36,740
157,37,740
235,37,740
189,40,740
39,40,740
235,43,741
228,44,741
130,44,741
192,45,741
142,46,741
273,46,741
321,47,741
139,48,741
175,49,741
192,50,741
28,50,741
224,50,741
145,51,741
27,51,741
62,52,741
148,54,741
259,54,741
335,56,741
279,58,741
184,65,741
132,70,742
177,71,742
191,72,742
154,72,742
186,74,742
216,75,742
184,76,742
167,77,742
170,78,742
171,78,742
171,79,742
191,80,742
158,88,742
172,92,742
197,94,742
81,100,743
264,101,743
271,110,743
154,117,743
275,120,743
147,126,744
274,126,744
56,128,744
220,131,744
332,132,744
220,133,744
228,133,744
57,134,744
196,139,744
242,140,744
244,143,744
177,144,744
334,144,744
303,146,744
135,148,744
334,150,744
320,150,744
278,152,744
178,152,744
337,154,744
295,154,745
30,155,745
189,157,745
226,157,745
342,158,745
247,162,745
208,164,745
25,166,745
237,167,745
29,167,745
200,171,745
259,172,745
213,174,745
224,179,745
217,182,745
224,184,746
196,187,746
148,188,746
224,188,746
197,190,746
146,191,746
312,194,746
288,196,746
282,198,746
299,198,746
184,200,746
184,205,746
226,207,746
240,211,746
127,214,747
102,215,747
148,216,747
192,216,747
195,220,747
183,220,747
200,224,747
204,226,747
180,232,747
327,236,747
183,236,747
119,241,748
115,242,748
116,244,748
76,214,768
244,9,770
296,14,770
199,14,770
146,24,771
151,26,771
264,27,771
54,29,771
224,35,771
302,40,771
213,42,771
32,48,771
183,62,772
208,69,772
207,71,772
267,85,773
269,96,773
344,121,774
169,126,774
88,135,775
82,142,775
289,149,775
31,154,775
335,158,775
72,158,775
95,165,776
98,165,776
242,166,776
240,166,776
220,173,776
171,174,776
215,177,776
264,187,776
102,188,776
222,189,776
119,191,776
215,191,776
24,191,777
264,192,777
39,192,777
317,197,777
95,198,777
266,198,777
111,200,777
100,205,777
201,206,777
69,208,777
271,213,777
85,218,777
86,223,778
272,228,778
146,229,778
188,6,779
